idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
05010107IND02;P1;2023;70645;Kragujevac;154480;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70653;Kraljevo;135378;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70661;Krupanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70670;Kruševac;112775;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70688;Kuršumlija;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70696;Kučevo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70700;Lajkovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70718;Lebane;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70726;Leskovac;107422;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70734;Loznica;111514;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70742;Lučani;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70769;Ljig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70777;Ljubovija;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70785;Majdanpek;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70793;Mali Zvornik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70807;Malo Crniće;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70815;Medveđa;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70823;Merošina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70831;Mionica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70840;Negotin;106528;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70866;Nova Varoš;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70874;Novi Pazar;106755;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70882;Osečina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70904;Paraćin;91384;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70912;Petrovac na Mlavi;69975;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70939;Pirot;95528;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70947;Požarevac;120861;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70955;Požega;96977;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;70963;Preševo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70971;Priboj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70980;Prijepolje;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;70998;Prokuplje;91540;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71005;Ražanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71013;Rača;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71021;Raška;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71030;Rekovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71048;Jagodina;113153;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71056;Svilajnac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71064;Svrljig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71072;Sjenica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71099;Smederevo;148057;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71102;Smederevska Palanka;78987;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71129;Sokobanja;164885;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71137;Surdulica;77900;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71145;Užice;123735;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71153;Topola;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71161;Trgovište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71170;Trstenik;94647;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71188;Tutin;74021;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71196;Ćićevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71200;Ćuprija;79480;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71218;Ub;106165;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71226;Crna Trava;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71234;Čajetina;198471;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71242;Čačak;145609;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71269;Šabac;136266;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71277;Lapovo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71285;Niška Banja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71293;Surčin;178817;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71307;Pantelej;150761;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71315;Crveni Krst;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71323;Palilula (Niš);;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71331;Medijana;175476;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;71340;Kostolac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71358;Vranjska Banja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;71366;Sevojno;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;79014;Grad Beograd;314955;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80012;Ada;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80039;Alibunar;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80047;Apatin;82213;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80055;Bač;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80063;Bačka Palanka;101430;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80071;Bačka Topola;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80080;Bački Petrovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80098;Bela Crkva;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80101;Beočin;99205;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80110;Bečej;111133;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80128;Vršac;116178;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80136;Žabalj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80144;Žitište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80152;Zrenjanin;137036;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80179;Inđija;139285;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80187;Irig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80195;Kanjiža;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80209;Kikinda;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80217;Kovačica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80225;Kovin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80233;Kula;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80241;Mali Iđoš;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80250;Nova Crnja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80268;Novi Bečej;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80276;Novi Kneževac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80292;Opovo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80306;Odžaci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80314;Pančevo;143671;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80322;Pećinci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80349;Plandište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80357;Ruma;105078;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80365;Senta;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80373;Sečanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80381;Sombor;107997;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80390;Srbobran;122604;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80403;Sremska Mitrovica;137573;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80411;Sremski Karlovci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80420;Stara Pazova;129572;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80438;Subotica;129850;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80446;Temerin;135863;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80454;Titel;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80462;Vrbas;104092;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;80489;Čoka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2023;80497;Šid;102533;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;89010;City Novi Sad;199451;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P1;2023;RS;REPUBLIC OF SERBIA;214017;RSD;RSD;SORS;Average price per m²;P;Provisional value
05010107IND02;P2;2019;70017;Aleksandrovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70025;Aleksinac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70033;Aranđelovac;73101;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70041;Arilje;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70050;Babušnica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70068;Bajina Bašta;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70076;Batočina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70084;Bela Palanka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70092;Barajevo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70106;Voždovac;193201;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70114;Vračar;244240;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70122;Grocka;89261;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70149;Zvezdara;159604;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70157;Zemun;186637;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70165;Lazarevac;100396;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70173;Mladenovac;88643;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70181;Novi Beograd;275601;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70190;Obrenovac;100153;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70203;Palilula (Beograd);151196;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70211;Rakovica;122367;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70220;Savski venac;348643;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70238;Sopot;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70246;Stari grad;268930;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70254;Čukarica;160901;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70262;Blace;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70289;Bogatić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70297;Bojnik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70319;Boljevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70327;Bor;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70335;Bosilegrad;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70343;Brus;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70351;Bujanovac;54608;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70360;Valjevo;93843;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70378;Varvarin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70386;Velika Plana;79124;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70394;Veliko Gradište;69570;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70408;Vladimirci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70416;Vladičin Han;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70424;Vlasotince;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70432;Vranje;80001;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70459;Vrnjačka Banja;128433;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70467;Gadžin Han;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70475;Golubac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70483;Gornji Milanovac;106386;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70491;Despotovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70505;Dimitrovgrad;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70513;Doljevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70521;Žabari;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70530;Žagubica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70548;Žitorađa;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70556;Zaječar;72565;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70564;Ivanjica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70572;Kladovo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70599;Knić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70602;Knjaževac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70629;Kosjerić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70637;Koceljeva;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70645;Kragujevac;116242;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70653;Kraljevo;101952;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70661;Krupanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P2;2019;70670;Kruševac;90726;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P2;2019;70688;Kuršumlija;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
