idindikator;IDTer;nTer;IDTipNaselja;nTipNaselja;mes;god;IDVrPod;nVrPod;IDCOICOP;nCOICOP;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;0400;Housing, water, electricity, gas and other fuels;18.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;0500;Furnishings, household equipment and routine household maintenance;1787;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;0600;Health;1284;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;0600;Health;3.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;0700;Transport;3588;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;0700;Transport;10.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;0800;Communication;1049;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;0800;Communication;3.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;0900;Recreation and culture;1618;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;0900;Recreation and culture;4.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;1000;Education;229;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;1000;Education;0.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;1100;Restaurants and hotels;498;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;1100;Restaurants and hotels;1.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;1;RSD;1200;Miscellaneous goods and services;1621;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2006;2;structure, %;1200;Miscellaneous goods and services;4.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0000;Total;33756;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0100;Food and non-alcoholic beverages;12144;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0100;Food and non-alcoholic beverages;36;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;1314;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;3.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0300;Clothing and footwear;1901;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0300;Clothing and footwear;5.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0400;Housing, water, electricity, gas and other fuels;6403;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0400;Housing, water, electricity, gas and other fuels;19;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0500;Furnishings, household equipment and routine household maintenance;1855;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;5.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0600;Health;1221;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0600;Health;3.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0700;Transport;3324;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0700;Transport;9.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0800;Communication;1133;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0800;Communication;3.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;0900;Recreation and culture;1907;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;0900;Recreation and culture;5.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;1000;Education;301;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;1000;Education;0.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;1100;Restaurants and hotels;532;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;1100;Restaurants and hotels;1.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;1;RSD;1200;Miscellaneous goods and services;1721;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2006;2;structure, %;1200;Miscellaneous goods and services;5.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0000;Total;32403;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0100;Food and non-alcoholic beverages;12472;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0100;Food and non-alcoholic beverages;38.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;1406;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0300;Clothing and footwear;1542;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0300;Clothing and footwear;4.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0400;Housing, water, electricity, gas and other fuels;5735;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0500;Furnishings, household equipment and routine household maintenance;1700;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0600;Health;1367;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0600;Health;4.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0700;Transport;3953;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0700;Transport;12.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0800;Communication;937;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0800;Communication;2.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;0900;Recreation and culture;1220;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;0900;Recreation and culture;3.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;1000;Education;137;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;1000;Education;0.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;1100;Restaurants and hotels;451;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;1100;Restaurants and hotels;1.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;1;RSD;1200;Miscellaneous goods and services;1483;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2006;2;structure, %;1200;Miscellaneous goods and services;4.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0000;Total;34059;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0100;Food and non-alcoholic beverages;13662;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0100;Food and non-alcoholic beverages;40.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;1474;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0300;Clothing and footwear;2357;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0300;Clothing and footwear;6.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0400;Housing, water, electricity, gas and other fuels;5690;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0400;Housing, water, electricity, gas and other fuels;16.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0500;Furnishings, household equipment and routine household maintenance;1610;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0600;Health;1309;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0600;Health;3.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0700;Transport;3553;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0700;Transport;10.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0800;Communication;1054;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0800;Communication;3.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;0900;Recreation and culture;1462;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;0900;Recreation and culture;4.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;1000;Education;394;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;1000;Education;1.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;1100;Restaurants and hotels;476;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;1100;Restaurants and hotels;1.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;1;RSD;1200;Miscellaneous goods and services;1018;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2006;2;structure, %;1200;Miscellaneous goods and services;3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;G;Urban settlements;00;2006;1;RSD;0000;Total;33642;;;SORS;Personal household consumption, monthly average;A;Normal value
